accession,start,end,type,strain_id,doi,feature,locus,id,predicted_function
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06199,CNAG_06199,nuclear DNA helicase II
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06200,CNAG_06200,hypothetical protein%2C variant
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06201,CNAG_06201,hypothetical protein
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06202,CNAG_06202,hypothetical protein
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06203,CNAG_06203,HMG-box transcription factor%2C putative
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06204,CNAG_06204,high-affinity nicotinic acid transporter
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06205,CNAG_06205,pr4/barwin domain protein
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06206,CNAG_06206,ATP-dependent RNA helicase DBP9
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06207,CNAG_06207,hypothetical protein
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06208,CNAG_06208,heat shock 70kDa protein 4
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06209,CNAG_06209,hypothetical protein
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06213,CNAG_06213,hypothetical protein
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06214,CNAG_06214,hypothetical protein
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06215,CNAG_06215,hypothetical protein
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06216,CNAG_06216,hypothetical protein
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06217,CNAG_06217,hypothetical protein%2C variant
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06218,CNAG_06218,Amidase
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06219,CNAG_06219,amyloid beta protein binding protein 1
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06220,CNAG_06220,allergen
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06221,CNAG_06221,diphthamide biosynthesis protein 2
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06222,CNAG_06222,large subunit ribosomal protein L32e
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06223,CNAG_06223,E3 SUMO-protein ligase PIAS1
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06224,CNAG_06224,nuclear movement protein nudC
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06225,CNAG_06225,hypothetical protein
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06226,CNAG_06226,NADH dehydrogenase (ubiquinone) 1 alpha subcomplex 5
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06227,CNAG_06227,fanconi-associated nuclease 1
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06228,CNAG_06228,MIF4G/MA4 domain-containing protein
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06229,CNAG_06229,hypothetical protein
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06230,CNAG_06230,Putative transporter
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06231,CNAG_06231,large subunit ribosomal protein L13
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06232,CNAG_06232,transcription factor C subunit 7%2C variant
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06233,CNAG_06233,hypothetical protein
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06234,CNAG_06234,hypothetical protein
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06235,CNAG_06235,hypothetical protein
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06236,CNAG_06236,RNA exonuclease NGL2
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06237,CNAG_06237,YeeE/YedE family protein
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06238,CNAG_06238,Glutathione S-transferase
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06239,CNAG_06239,hypothetical protein
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06240,CNAG_06240,protein disulfide-isomerase
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06241,CNAG_06241,acidic laccase
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06242,CNAG_06242,Cryptococcus ferric transporter 1
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06243,CNAG_06243,hypothetical protein
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06244,CNAG_06244,hypothetical protein
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06245,CNAG_06245,hypothetical protein
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06246,CNAG_06246,hypothetical protein
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06247,CNAG_06247,hypothetical protein
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06248,CNAG_06248,protein TIF31
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06249,CNAG_06249,taurine catabolism dioxygenase TauD%2C variant
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06250,CNAG_06250,hypothetical protein
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06251,CNAG_06251,Ser/Thr protein phosphatase
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06252,CNAG_06252,Fungal Zn(2)-Cys(6) binuclear cluster domain protein
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06253,CNAG_06253,Sugar transporter
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06985,CNAG_06985,Beta-glucosidase
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_06986,CNAG_06986,Sugar transporter
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_07008,CNAG_07008,hypothetical protein%2C variant
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_07009,CNAG_07009,hypothetical protein%2C variant 3
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_07011,CNAG_07011,hypothetical protein%2C variant
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_07903,CNAG_07903,Predicted Rho guanine nucleotide exchange factor (Rho GEF)
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_07904,CNAG_07904,hypothetical protein
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_07905,CNAG_07905,hypothetical protein
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_07908,CNAG_07908,aconitate hydratase%2C mitochondrial
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_07909,CNAG_07909,meiotic recombinase Dmc1
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_07910,CNAG_07910,hypothetical protein
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_07911,CNAG_07911,streptomycin biosynthesis protein StrI
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_07912,CNAG_07912,hypothetical protein
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_07913,CNAG_07913,hypothetical protein
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_07914,CNAG_07914,protein phosphatase 2 (formerly 2A)%2C regulatory subunit A
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_07915,CNAG_07915,hypothetical protein
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_07916,CNAG_07916,hypothetical protein
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_07917,CNAG_07917,uracil transporter FurD
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_08015,CNAG_08015,hypothetical protein
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_08016,CNAG_08016,hypothetical protein
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_08017,CNAG_08017,hypothetical protein
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_08018,CNAG_08018,hypothetical protein
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,protein_coding_gene,CNAG_08019,CNAG_08019,hypothetical protein
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,tRNA,CNAG_10137,CNAG_10137-t26_1,unspecified product
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,tRNA,CNAG_10138,CNAG_10138-t26_1,unspecified product
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,three_prime_UTR,CNAG_06106-t26_1,utr_CNAG_06106-t26_1_2,n/a
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,three_prime_UTR,CNAG_06112-t26_1,utr_CNAG_06112-t26_1_2,n/a
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,three_prime_UTR,CNAG_06118-t26_1,utr_CNAG_06118-t26_1_1,n/a
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,three_prime_UTR,CNAG_06125-t26_1,utr_CNAG_06125-t26_1_1,n/a
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,three_prime_UTR,CNAG_06133-t26_1,utr_CNAG_06133-t26_1_1,n/a
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,three_prime_UTR,CNAG_06138-t26_1,utr_CNAG_06138-t26_1_2,n/a
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,three_prime_UTR,CNAG_06138-t26_1,utr_CNAG_06138-t26_1_3,n/a
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,three_prime_UTR,CNAG_06138-t26_1,utr_CNAG_06138-t26_1_4,n/a
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,three_prime_UTR,CNAG_06138-t26_1,utr_CNAG_06138-t26_1_5,n/a
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,three_prime_UTR,CNAG_06138-t26_1,utr_CNAG_06138-t26_1_6,n/a
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,three_prime_UTR,CNAG_06139-t26_1,utr_CNAG_06139-t26_1_1,n/a
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,three_prime_UTR,CNAG_06153-t26_1,utr_CNAG_06153-t26_1_2,n/a
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,three_prime_UTR,CNAG_06158-t26_1,utr_CNAG_06158-t26_1_1,n/a
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,three_prime_UTR,CNAG_06161-t26_1,utr_CNAG_06161-t26_1_2,n/a
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,three_prime_UTR,CNAG_06161-t26_1,utr_CNAG_06161-t26_1_3,n/a
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,three_prime_UTR,CNAG_06161-t26_2,utr_CNAG_06161-t26_2_2,n/a
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,three_prime_UTR,CNAG_06161-t26_2,utr_CNAG_06161-t26_2_3,n/a
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,three_prime_UTR,CNAG_06166-t26_1,utr_CNAG_06166-t26_1_1,n/a
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,three_prime_UTR,CNAG_06192-t26_1,utr_CNAG_06192-t26_1_2,n/a
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,three_prime_UTR,CNAG_06197-t26_1,utr_CNAG_06197-t26_1_2,n/a
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,three_prime_UTR,CNAG_06202-t26_1,utr_CNAG_06202-t26_1_1,n/a
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,three_prime_UTR,CNAG_06205-t26_1,utr_CNAG_06205-t26_1_1,n/a
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,three_prime_UTR,CNAG_06218-t26_1,utr_CNAG_06218-t26_1_1,n/a
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,three_prime_UTR,CNAG_06223-t26_1,utr_CNAG_06223-t26_1_1,n/a
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,three_prime_UTR,CNAG_06229-t26_1,utr_CNAG_06229-t26_1_2,n/a
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,three_prime_UTR,CNAG_06229-t26_1,utr_CNAG_06229-t26_1_3,n/a
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,three_prime_UTR,CNAG_06229-t26_1,utr_CNAG_06229-t26_1_4,n/a
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,three_prime_UTR,CNAG_06238-t26_1,utr_CNAG_06238-t26_1_1,n/a
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,three_prime_UTR,CNAG_06244-t26_1,utr_CNAG_06244-t26_1_2,n/a
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,three_prime_UTR,CNAG_06986-t26_1,utr_CNAG_06986-t26_1_2,n/a
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,three_prime_UTR,CNAG_07911-t26_1,utr_CNAG_07911-t26_1_2,n/a
CP003831.1,324000,773000,DUPLICATION,MCM 109 - A,0,three_prime_UTR,CNAG_08018-t26_1,utr_CNAG_08018-t26_1_1,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06106,CNAG_06106-t26_1-p1-CDS1,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06106,CNAG_06106-t26_1-p1-CDS2,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06106,CNAG_06106-t26_1-p1-CDS3,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06106,CNAG_06106-t26_1-p1-CDS4,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06106,CNAG_06106-t26_1-p1-CDS6,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06106,CNAG_06106-t26_1-p1-CDS7,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06112,CNAG_06112-t26_1-p1-CDS1,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06112,CNAG_06112-t26_1-p1-CDS2,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06112,CNAG_06112-t26_1-p1-CDS4,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06112,CNAG_06112-t26_1-p1-CDS5,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06118,CNAG_06118-t26_1-p1-CDS1,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06118,CNAG_06118-t26_1-p1-CDS10,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06118,CNAG_06118-t26_1-p1-CDS11,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06118,CNAG_06118-t26_1-p1-CDS12,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06118,CNAG_06118-t26_1-p1-CDS13,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06118,CNAG_06118-t26_1-p1-CDS14,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06118,CNAG_06118-t26_1-p1-CDS15,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06118,CNAG_06118-t26_1-p1-CDS16,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06118,CNAG_06118-t26_1-p1-CDS17,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06118,CNAG_06118-t26_1-p1-CDS2,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06118,CNAG_06118-t26_1-p1-CDS3,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06118,CNAG_06118-t26_1-p1-CDS4,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06118,CNAG_06118-t26_1-p1-CDS5,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06118,CNAG_06118-t26_1-p1-CDS6,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06118,CNAG_06118-t26_1-p1-CDS8,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06118,CNAG_06118-t26_1-p1-CDS9,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06125,CNAG_06125-t26_1-p1-CDS1,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06125,CNAG_06125-t26_1-p1-CDS2,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06125,CNAG_06125-t26_1-p1-CDS3,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06125,CNAG_06125-t26_1-p1-CDS5,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06125,CNAG_06125-t26_1-p1-CDS6,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06125,CNAG_06125-t26_1-p1-CDS7,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06133,CNAG_06133-t26_1-p1-CDS1,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06133,CNAG_06133-t26_1-p1-CDS2,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06138,CNAG_06138-t26_1-p1-CDS1,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06138,CNAG_06138-t26_1-p1-CDS2,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06138,CNAG_06138-t26_1-p1-CDS3,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06138,CNAG_06138-t26_1-p1-CDS4,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06138,CNAG_06138-t26_1-p1-CDS5,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06139,CNAG_06139-t26_1-p1-CDS1,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06139,CNAG_06139-t26_1-p1-CDS2,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06139,CNAG_06139-t26_1-p1-CDS3,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06139,CNAG_06139-t26_1-p1-CDS4,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06139,CNAG_06139-t26_1-p1-CDS5,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06153,CNAG_06153-t26_1-p1-CDS1,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06153,CNAG_06153-t26_1-p1-CDS2,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06153,CNAG_06153-t26_1-p1-CDS3,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06153,CNAG_06153-t26_1-p1-CDS4,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06153,CNAG_06153-t26_1-p1-CDS5,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06153,CNAG_06153-t26_1-p1-CDS6,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06153,CNAG_06153-t26_1-p1-CDS7,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06153,CNAG_06153-t26_1-p1-CDS8,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06153,CNAG_06153-t26_1-p1-CDS9,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06158,CNAG_06158-t26_1-p1-CDS1,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06158,CNAG_06158-t26_1-p1-CDS2,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06161,CNAG_06161-t26_1-p1-CDS1,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06161,CNAG_06161-t26_1-p1-CDS10,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06161,CNAG_06161-t26_1-p1-CDS11,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06161,CNAG_06161-t26_1-p1-CDS2,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06161,CNAG_06161-t26_1-p1-CDS3,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06161,CNAG_06161-t26_1-p1-CDS4,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06161,CNAG_06161-t26_1-p1-CDS5,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06161,CNAG_06161-t26_1-p1-CDS6,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06161,CNAG_06161-t26_1-p1-CDS7,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06161,CNAG_06161-t26_1-p1-CDS8,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06161,CNAG_06161-t26_1-p1-CDS9,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06161,CNAG_06161-t26_2-p1-CDS1,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06161,CNAG_06161-t26_2-p1-CDS10,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06161,CNAG_06161-t26_2-p1-CDS11,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06161,CNAG_06161-t26_2-p1-CDS2,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06161,CNAG_06161-t26_2-p1-CDS3,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06161,CNAG_06161-t26_2-p1-CDS4,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06161,CNAG_06161-t26_2-p1-CDS5,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06161,CNAG_06161-t26_2-p1-CDS6,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06161,CNAG_06161-t26_2-p1-CDS7,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06161,CNAG_06161-t26_2-p1-CDS8,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06161,CNAG_06161-t26_2-p1-CDS9,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06166,CNAG_06166-t26_1-p1-CDS1,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06166,CNAG_06166-t26_1-p1-CDS10,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06166,CNAG_06166-t26_1-p1-CDS11,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06166,CNAG_06166-t26_1-p1-CDS12,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06166,CNAG_06166-t26_1-p1-CDS13,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06166,CNAG_06166-t26_1-p1-CDS14,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06166,CNAG_06166-t26_1-p1-CDS2,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06166,CNAG_06166-t26_1-p1-CDS3,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06166,CNAG_06166-t26_1-p1-CDS4,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06166,CNAG_06166-t26_1-p1-CDS5,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06166,CNAG_06166-t26_1-p1-CDS6,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06166,CNAG_06166-t26_1-p1-CDS7,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06166,CNAG_06166-t26_1-p1-CDS8,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06166,CNAG_06166-t26_1-p1-CDS9,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06192,CNAG_06192-t26_1-p1-CDS1,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06192,CNAG_06192-t26_1-p1-CDS2,n/a
CP003831.1,325000,605000,DUPLICATION,MCM 119,319,CDS,CNAG_06192,CNAG_06192-t26_1-p1-CDS3,n/a
